Gene,Mean_Cancer,Mean_Normal,Log2FC,T_Statistic,P_Value,Adjusted_P_Value,Regulation
202782_s_at,7.038732438936169,8.180865578810002,-1.1421331398738328,-18.62498891183995,2.988552315321775e-42,2.715241128917179e-40,Downregulated
207761_s_at,11.162132494393619,13.2712336317,-2.1091011373063804,-21.38358224309252,3.1954990464197856e-42,2.8983661334019324e-40,Downregulated
214438_at,4.901780411074468,7.271290607219999,-2.369510196145531,-17.768744001847647,3.209569418644796e-42,2.906227285374225e-40,Downregulated
230943_at,3.134875149319149,6.105934443379999,-2.97105929406085,-17.801135690689744,3.3335901093287303e-42,3.0134534053841194e-40,Downregulated
206068_s_at,4.599958825638298,8.347290325100001,-3.747331499461703,-21.418775889331606,3.761756695266158e-42,3.3947960673084827e-40,Downregulated
228967_at,7.097897202265957,9.13043290284,-2.0325357005740434,-19.24112448350796,3.982384379829892e-42,3.5878815117844313e-40,Downregulated
229011_at,5.456532995851064,7.88294269189,-2.4264096960389363,-18.106108324821705,4.03735745230542e-42,3.631326219560189e-40,Downregulated
236304_at,3.125194879159574,5.301838816549999,-2.176643937390425,-17.751951019813337,4.385722013138592e-42,3.938070854735765e-40,Downregulated
223836_at,2.4119687726914893,5.882605314449998,-3.470636541758509,-21.60145581084816,4.484864088148465e-42,4.020381664085889e-40,Downregulated
225655_at,6.398015496351063,3.15469062348,3.2433248728710633,19.718209412130737,4.99071856626998e-42,4.466402475963347e-40,Upregulated
201578_at,9.213491036180852,11.079675237309997,-1.8661842011291458,-18.512851283438273,5.1112354980222094e-42,4.56665967602363e-40,Downregulated
227178_at,6.539934420223402,8.788078549850002,-2.2481441296266,-20.94602345478334,5.2917366171754257e-42,4.7200886515986315e-40,Downregulated
235044_at,6.0220410556914885,9.249476179850001,-3.2274351241585126,-20.822531224456178,5.502038067978597e-42,4.899546680865842e-40,Downregulated
232298_at,3.4800589956382977,5.94581408483,-2.4657550891917026,-18.918607666362995,5.750472092254234e-42,5.112312263702252e-40,Downregulated
208758_at,10.378111189968086,9.173894308669999,1.2042168812980876,19.583266050784257,6.065584890125852e-42,5.383556912546354e-40,Upregulated
209209_s_at,7.890215280042553,9.712577075939999,-1.8223617958974456,-18.010510645881467,6.872473625682165e-42,6.08966831022967e-40,Downregulated
222571_at,5.486805775542553,7.078493935789998,-1.591688160247445,-19.490177399027544,7.451286586213984e-42,6.591692439574101e-40,Downregulated
214679_x_at,7.2774295101063835,8.640185054580002,-1.3627555444736181,-17.650448547952813,7.614450659006626e-42,6.724972793847789e-40,Downregulated
203144_s_at,4.795839991106384,6.429685457330001,-1.633845466223617,-17.788808000299866,7.864765516534598e-42,6.934660296267702e-40,Downregulated
205003_at,9.514951603297874,11.212346043100002,-1.6973944398021281,-19.69375241253775,8.234454071429295e-42,7.242493193233325e-40,Downregulated
208958_at,4.7820220517872345,6.38640883744,-1.6043867856527658,-17.599644078902596,8.240817004906099e-42,7.242493193233325e-40,Downregulated
33850_at,6.3902911994255325,8.13509745396,-1.7448062545344678,-19.309358339548336,9.232573917513741e-42,8.100868201099415e-40,Downregulated
219010_at,9.576679279340425,6.764159569580001,2.8125197097604238,20.087240998883377,9.801171405865213e-42,8.585762300258408e-40,Upregulated
217367_s_at,5.242239024202127,6.58199226647,-1.3397532422678733,-17.96605706922999,1.0037062946026718e-41,8.778105164471432e-40,Downregulated
1552318_at,6.547851687191487,9.124128590159998,-2.5762769029685106,-17.763074417413275,1.0091853788503968e-41,8.81169558228043e-40,Downregulated
212327_at,10.672752583297871,13.098227000400001,-2.42547441710213,-20.022400120725894,1.2179743287115754e-41,1.0617498742962851e-39,Downregulated
1554690_a_at,7.265373224627662,9.77505356859,-2.509680343962338,-19.72338513923789,1.2810113901662981e-41,1.1148944762376134e-39,Downregulated
221552_at,5.485579496117022,7.4996631679400005,-2.014083671822979,-18.624467799521426,1.3182193725662698e-41,1.1454240254095216e-39,Downregulated
219105_x_at,7.390748951734044,4.570166994379999,2.8205819573540447,19.230244519089503,1.3493098326259846e-41,1.1705480428648582e-39,Upregulated
224906_at,9.999546274351065,11.3244168485,-1.3248705741489353,-19.478183165299903,1.3536387960713132e-41,1.1724125005715242e-39,Downregulated
208983_s_at,8.365372671042552,11.142862445319999,-2.7774897742774467,-19.63125047059957,1.4210843126138685e-41,1.228849531161568e-39,Downregulated
213766_x_at,8.635438257765959,9.739975832770002,-1.1045375750040431,-17.88138838349537,1.4377893093945082e-41,1.2412991299372877e-39,Downregulated
237252_at,4.7642739642234035,7.62224978147,-2.8579758172465963,-18.41637935876295,1.4500216053026115e-41,1.2498535586988183e-39,Downregulated
229339_at,3.4170347435106385,6.22674224006,-2.8097074965493616,-17.97436776421647,1.5383908086128284e-41,1.3239022085127933e-39,Downregulated
211762_s_at,11.086578846382977,9.238634629929999,1.8479442164529782,19.01031784340749,1.5819709605226383e-41,1.3592314709691792e-39,Upregulated
209803_s_at,10.941987428989362,8.230509958459999,2.7114774705293634,17.45576315813374,1.8141175109109614e-41,1.5562061314490745e-39,Upregulated
212097_at,11.283903825691489,14.5673601493,-3.2834563236085117,-22.395722830460798,1.8858675479469882e-41,1.615179489392941e-39,Downregulated
218883_s_at,9.010830410180851,6.450123576979999,2.560706833200852,17.839711953089243,2.0048262268802745e-41,1.7143335999838226e-39,Upregulated
236936_at,4.470304082882979,7.999828354400002,-3.5295242715170225,-20.00844942350716,2.1692668013997423e-41,1.852002923493437e-39,Downregulated
205856_at,4.044722291042553,7.624948486250002,-3.580226195207449,-17.48987918761908,2.3092269944021555e-41,1.968368987653159e-39,Downregulated
52975_at,3.561546978425532,5.2670891930999995,-1.7055422146744674,-17.687498008614938,2.4076417946243867e-41,2.0490098348997986e-39,Downregulated
227289_at,7.369560824755319,9.73876565138,-2.3692048266246806,-18.739852389154997,2.452000176802787e-41,2.0834641628675308e-39,Downregulated
220133_at,2.41843022537234,4.99023611075,-2.5718058853776595,-19.364719213466753,2.9426578976817356e-41,2.4925007509403123e-39,Downregulated
200621_at,10.65261127979787,12.0720604197,-1.4194491399021292,-18.955236061055555,3.4650799118398093e-41,2.93038975060088e-39,Downregulated
228133_s_at,4.8209430850638295,7.6117256196,-2.79078253453617,-17.362600422917268,3.5026590517213975e-41,2.9528843221925875e-39,Downregulated
202222_s_at,4.2805921858617015,7.92212485494,-3.6415326690782983,-19.08920168624638,3.498612453811065e-41,2.9528843221925875e-39,Downregulated
209614_at,5.543318421882978,9.51912884515,-3.9758104232670224,-21.04019388227323,3.6228844714811573e-41,3.04945953338162e-39,Downregulated
210078_s_at,5.745521942702128,8.04365919583,-2.298137253127871,-17.827614314914904,4.414495783104772e-41,3.709969846719895e-39,Downregulated
209267_s_at,11.156798210170216,13.390089733700002,-2.233291523529786,-20.59713323087808,4.605290409667511e-41,3.864276910676704e-39,Downregulated
227372_s_at,9.673140083042554,7.700649877459999,1.972490205582555,18.77940083274694,5.032365900165272e-41,4.216056577979584e-39,Upregulated
219787_s_at,9.355467570680851,7.12425284907,2.2312147216108507,19.486727557645207,5.10379146003455e-41,4.2653066864658696e-39,Upregulated
217437_s_at,9.3849326175,11.779526913199998,-2.3945942956999975,-21.270141199841067,5.107012059056297e-41,4.2653066864658696e-39,Downregulated
203755_at,6.625291961904257,3.2707673984599994,3.354524563444258,18.7432499581104,5.179232579451177e-41,4.3189178840055966e-39,Upregulated
214724_at,7.604014278425532,9.175928900599999,-1.571914622174467,-18.004784782616387,5.578837293946788e-41,4.6449433853285134e-39,Downregulated
209253_at,6.786190711670212,7.97108409816,-1.1848933864897884,-17.584158820753704,5.750393393607243e-41,4.7803811293440366e-39,Downregulated
217781_s_at,8.050294187223406,9.59765744676,-1.5473632595365938,-19.900199923820896,6.247602129559616e-41,5.185702594760702e-39,Downregulated
225943_at,6.9964737966063835,4.90987806411,2.0865957324963835,18.067333583690985,6.726728654015971e-41,5.5747893279646073e-39,Upregulated
208843_s_at,11.129687359212765,10.12822981682,1.0014575423927656,19.06303976537427,6.781675716399714e-41,5.611680155111923e-39,Upregulated
223798_at,5.997309801563829,3.1781719558500003,2.8191378457138287,18.831330346265105,6.860954379145303e-41,5.6685605566314794e-39,Upregulated
228268_at,7.461882925648936,11.499643761489999,-4.037760835841063,-19.7197933491544,6.972533626495847e-41,5.751912479059902e-39,Downregulated
219165_at,8.075837720425534,9.86073149445,-1.7848937740244661,-17.27655970820798,7.258415671755735e-41,5.978578029418897e-39,Downregulated
1554089_s_at,10.324179410989363,11.533221288200002,-1.2090418772106393,-17.63388384355699,7.459497338021367e-41,6.13480923276479e-39,Downregulated
202552_s_at,8.046457589808512,9.889483964670001,-1.8430263748614895,-19.419547437042525,7.832642514301626e-41,6.431855118690492e-39,Downregulated
230151_at,5.160120011776595,7.101019405580001,-1.9408993938034058,-19.221832445228355,8.105414331038418e-41,6.645698402579761e-39,Downregulated
218901_at,8.56498326520213,10.733729071019997,-2.168745805817867,-20.039069354935446,8.631442579046502e-41,7.066221774072985e-39,Downregulated
209355_s_at,8.409624964468085,10.42683079317,-2.017205828701915,-17.558378407101404,8.85021822814039e-41,7.234313641622478e-39,Downregulated
213706_at,3.960714433361702,6.72252613567,-2.761811702308298,-17.497788719621393,9.316634381419284e-41,7.604013609089797e-39,Downregulated
212747_at,9.609050936606382,10.772676256319999,-1.163625319713617,-17.633351928975284,9.384696738522208e-41,7.647959072396295e-39,Downregulated
215836_s_at,7.709177531265957,10.05842312739,-2.3492455961240433,-17.925153065527876,1.0279433687929689e-40,8.364442062617038e-39,Downregulated
203802_x_at,8.831844347351062,7.730582367219999,1.1012619801310626,18.06253746929798,1.0772270090539886e-40,8.752225363893932e-39,Upregulated
213844_at,5.721827298010638,8.876470966360001,-3.1546436683493635,-18.506173084636767,1.0941522582983803e-40,8.876330824258926e-39,Downregulated
228339_at,6.6690500560957435,9.683774056179999,-3.0147240000842555,-20.38480406970677,1.1742650243317597e-40,9.511900391371691e-39,Downregulated
228238_at,9.010208242627659,7.1060302680300005,1.9041779745976584,17.951091875934807,1.2023953767679435e-40,9.725118456367008e-39,Upregulated
40687_at,3.47286962556383,5.467091381409998,-1.994221755846168,-18.232701724809324,1.2187945644291934e-40,9.84295562198027e-39,Downregulated
227923_at,6.187197831159574,8.257243073569999,-2.0700452424104245,-17.756779526467792,1.2816117962255763e-40,1.0334748436550053e-38,Downregulated
208079_s_at,7.690758722861702,4.637588426490001,3.053170296371701,18.76280015994487,1.3862001728307824e-40,1.1161401571238991e-38,Upregulated
235155_at,3.824554915904254,5.83275860008,-2.0082036841757462,-18.36826583641899,1.3903610436954636e-40,1.1178170268490912e-38,Downregulated
225602_at,7.928932734074468,9.95655206518,-2.027619331105532,-18.393894725510947,1.4491839431063014e-40,1.163370262147993e-38,Downregulated
202674_s_at,6.10351808006383,8.62555699911,-2.52203891904617,-18.080446782914173,1.4756618235418594e-40,1.1828606086590528e-38,Downregulated
220968_s_at,7.309439819776595,8.69608300387,-1.386643184093404,-17.86973172859183,1.4848003397529432e-40,1.1884147481242826e-38,Downregulated
239656_at,4.424704015170214,6.677215176269999,-2.252511161099785,-18.3332602618347,1.4892013809542548e-40,1.190166203209592e-38,Downregulated
204648_at,5.854718415957446,7.874923360139999,-2.0202049441825523,-18.992814198232875,1.5147800265324668e-40,1.2088124407577932e-38,Downregulated
221677_s_at,8.703479066702128,6.9352434380600005,1.7682356286421275,18.38756876958729,1.5956063114532892e-40,1.269545577926429e-38,Upregulated
228096_at,3.9457994985638303,5.512994127449999,-1.5671946288861687,-17.376176318900104,1.6474288300585232e-40,1.308842053966436e-38,Downregulated
215380_s_at,11.408748450138294,9.86661419171,1.5421342584282947,19.944002787718688,1.6794879262432983e-40,1.33234421240298e-38,Upregulated
207119_at,2.8054010007021275,4.2518132119,-1.4464122111978726,-17.12134663397396,1.6838797494767235e-40,1.3338609161318858e-38,Downregulated
205206_at,8.806955612893617,11.74706277459,-2.9401071616963836,-18.571819492202,1.7015337425739437e-40,1.3458631452659137e-38,Downregulated
1554127_s_at,4.468032387776597,7.337789455139999,-2.8697570673634027,-17.868675409196342,1.713218399784056e-40,1.353115489732529e-38,Downregulated
205611_at,5.493252358404255,7.238476823119998,-1.7452244647157436,-18.602931900869063,1.8041414718997122e-40,1.422838023571817e-38,Downregulated
214736_s_at,9.6803255995,10.685035972800002,-1.0047103733000018,-17.40651612766219,1.826911730044431e-40,1.438686300324594e-38,Downregulated
201014_s_at,9.445568067234044,7.47064269127,1.9749253759640437,18.897365239895247,1.9059001054570176e-40,1.498695074153672e-38,Upregulated
212713_at,8.412796872340424,12.569225013719999,-4.156428141379575,-20.122478896902027,1.9293425681771817e-40,1.5149141514157356e-38,Downregulated
244825_at,4.360371189265958,6.5605162853099985,-2.2001450960440403,-17.378149792854945,2.0156803593254424e-40,1.5803991808553682e-38,Downregulated
204570_at,7.617667805414893,10.28337698851,-2.6657091830951067,-19.86266444029055,2.0739640014098994e-40,1.6237296620063005e-38,Downregulated
214414_x_at,10.732217696691489,14.562611371900003,-3.830393675208514,-19.653135005575436,2.0989533637409173e-40,1.6409056049733862e-38,Downregulated
210628_x_at,6.340962491202128,7.758679203010001,-1.4177167118078726,-18.055574081388148,2.286948631997817e-40,1.7852803936231436e-38,Downregulated
239218_at,2.5147733729361703,4.63870995485,-2.12393658191383,-17.5253312579576,2.3012497314213866e-40,1.7938408413656624e-38,Downregulated
225162_at,9.507774839031915,11.030960872749999,-1.5231860337180834,-18.303670633885307,2.5462983245162156e-40,1.981985552567716e-38,Downregulated
205811_at,7.166200435989361,5.82116333001,1.3450371059793609,18.032454452785363,2.8153215711684058e-40,2.1882208963419633e-38,Upregulated
209555_s_at,6.404560185234043,10.21339728137,-3.8088370961359566,-19.69130593344524,2.8893836689269304e-40,2.2425453104892334e-38,Downregulated
226856_at,5.267467148606383,8.472552954600001,-3.205085805993618,-19.080536559428353,3.0189128242448222e-40,2.3363344628033382e-38,Downregulated
225915_at,4.618570093531916,7.34236367807,-2.7237935845380843,-17.94555737364969,3.039422428960506e-40,2.3488272236216922e-38,Downregulated
214319_at,4.990607858223404,7.164796730930001,-2.1741888727065968,-18.668622727932163,3.0697377030371877e-40,2.368850962633546e-38,Downregulated
205554_s_at,4.7961162749042545,8.49815753276,-3.702041257855746,-17.180307475072837,3.101407154412101e-40,2.389860819587525e-38,Downregulated
213460_x_at,8.294021564670212,6.791808635710001,1.502212928960211,17.668605836403884,3.2917423757458876e-40,2.5328992191969715e-38,Upregulated
228493_at,2.986062679053191,4.31556304181,-1.329500362756809,-17.09062389288837,3.3291729397880817e-40,2.558041367706311e-38,Downregulated
201013_s_at,10.314687387531915,8.58862800099,1.726059386541916,19.476115596948972,3.6146537479968647e-40,2.773434614689862e-38,Upregulated
229319_at,6.675561726010638,8.529270062560002,-1.8537083365493636,-18.210714606446608,3.705342998664703e-40,2.838968355073785e-38,Downregulated
200904_at,11.375812785776596,13.219136990599997,-1.8433242048234018,-18.439392759026354,3.744307902893893e-40,2.8647417477247643e-38,Downregulated
227197_at,7.486702929904255,10.568006400129997,-3.081303470225742,-20.098727979630425,3.771593022007504e-40,2.88151849831954e-38,Downregulated
206453_s_at,7.13338041075532,9.787471972079999,-2.6540915613246785,-19.159642483732117,3.811855446179503e-40,2.908148326641287e-38,Downregulated
205805_s_at,5.2762545885638295,7.677627127649999,-2.4013725390861698,-18.91408739998211,4.350585838033496e-40,3.31445623065821e-38,Downregulated
225947_at,8.153307572904255,6.45842178225,1.6948857906542552,19.337797275896513,4.502184750528074e-40,3.4250991370849077e-38,Upregulated
220032_at,3.66767894406383,5.53144560445,-1.8637666603861698,-17.38085295430125,5.330855355750268e-40,4.049793589892428e-38,Downregulated
223311_s_at,7.326559219404255,5.819264867419999,1.5072943519842559,19.035851955831962,5.52942655854719e-40,4.1947212535686764e-38,Upregulated
205656_at,7.937812922585107,10.01116584299,-2.0733529204048926,-17.375015019650572,5.647901909399187e-40,4.2785641140696434e-38,Downregulated
201540_at,10.156760266319148,13.899763699200001,-3.743003432880853,-21.618015189664625,5.732865692954981e-40,4.336820171044678e-38,Downregulated
220661_s_at,7.598677440010638,5.760944710679999,1.8377327293306394,17.49347849523323,5.911967250877281e-40,4.4660262718495147e-38,Upregulated
224428_s_at,8.741559624021274,5.565386416849999,3.176173207171275,17.22270424792358,6.274454847372341e-40,4.733209374765339e-38,Upregulated
226225_at,6.667064246914894,9.012086086630001,-2.3450218397151072,-18.856183150649667,6.6910982012197105e-40,5.040439885865594e-38,Downregulated
201148_s_at,7.198105559914894,9.75656751806,-2.5584619581451067,-17.754674786200514,6.804992910885795e-40,5.119067814054593e-38,Downregulated
